Event Number,Category,Xpos,Ypos,Smeared DC Count,Smeared Background Count,True X,True Y,True Energy per Nucleon,True Z,True Height,Phi,Epsilon,Trigger,Dangle,Theta,Background
1,lst,0.0,0.0,438,26380,-25.21194049736208,-0.9450014220566061,503.7440748965677,26,32028.81149337285,1.603966372388206,5.502854169352978,True,4.732390469402284,0.797311357598824
1,mst,60.0,60.0,0,2855,-25.21194049736208,-0.9450014220566061,503.7440748965677,26,32028.81149337285,1.603966372388206,5.502854169352978,False,5.324204926764277,3.3283939022957756
1,mst,60.0,-60.0,31,2453,-25.21194049736208,-0.9450014220566061,503.7440748965677,26,32028.81149337285,1.603966372388206,5.502854169352978,True,4.101870894070768,3.3000611134336553
1,mst,-60.0,60.0,550,3645,-25.21194049736208,-0.9450014220566061,503.7440748965677,26,32028.81149337285,1.603966372388206,5.502854169352978,True,0.5229399210995014,2.238167172082791
1,mst,-60.0,-60.0,110,3169,-25.21194049736208,-0.9450014220566061,503.7440748965677,26,32028.81149337285,1.603966372388206,5.502854169352978,True,2.6167689119840256,2.1979426138617497
2,lst,0.0,0.0,882,153801,-82.1423765140436,62.649043546642616,1479.308106517724,26,29831.177497667846,1.2607913104821291,3.1741395379693063,True,4.077346006463193,1.871787872658845
2,mst,60.0,60.0,75,16670,-82.1423765140436,62.649043546642616,1479.308106517724,26,29831.177497667846,1.2607913104821291,3.1741395379693063,True,4.703788630852829,2.6316152085255373
2,mst,60.0,-60.0,0,9714,-82.1423765140436,62.649043546642616,1479.308106517724,26,29831.177497667846,1.2607913104821291,3.1741395379693063,False,3.998289350867226,3.386001050634309
2,mst,-60.0,60.0,44,66633,-82.1423765140436,62.649043546642616,1479.308106517724,26,29831.177497667846,1.2607913104821291,3.1741395379693063,True,4.59735263564978,0.4196245722639594
2,mst,-60.0,-60.0,436,17153,-82.1423765140436,62.649043546642616,1479.308106517724,26,29831.177497667846,1.2607913104821291,3.1741395379693063,True,3.3190019706442326,2.2300421833298105
3,lst,0.0,0.0,2766,9391,-28.741104209762895,-43.80042873611171,417.9802803593016,26,29337.091521023536,1.5705923540300666,0.14753613893155257,True,5.697684432438771,1.432780976153237
3,mst,60.0,60.0,0,625,-28.741104209762895,-43.80042873611171,417.9802803593016,26,29337.091521023536,1.5705923540300666,0.14753613893155257,False,5.583677205222922,3.772352804523582
3,mst,60.0,-60.0,102,900,-28.741104209762895,-43.80042873611171,417.9802803593016,26,29337.091521023536,1.5705923540300666,0.14753613893155257,True,4.5415725344391,2.49023636320556
3,mst,-60.0,60.0,42,782,-28.741104209762895,-43.80042873611171,417.9802803593016,26,29337.091521023536,1.5705923540300666,0.14753613893155257,True,0.30697511069786404,2.9917431073183196
3,mst,-60.0,-60.0,102,1146,-28.741104209762895,-43.80042873611171,417.9802803593016,26,29337.091521023536,1.5705923540300666,0.14753613893155257,True,2.050800673690158,0.9628535728704947
