x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,1037.0,0.0,lst,2.0004199394425357,1.8956262506627954,60.0,60.0,162.0,0.0,mst,1.2020313588621094,0.7185991629792113,60.0,-60.0,643.0,0.0,mst,2.807991023266426,1.898545485968374,-60.0,60.0,41.0,0.0,mst,1.4798686223477076,2.849800884861741,-60.0,-60.0,0.0,0.0,mst,2.165475226510954,3.311894040743674,96.93890967673573,44.9244374471393,365.88462047243667,26,24187.931279390683,4,1.8786975129799997,3.751892715484113
