x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,474.0,0.0,lst,4.689141510159646,0.7408024960200525,60.0,60.0,27.0,0.0,mst,5.310241157410478,3.063280402068624,60.0,-60.0,56.0,0.0,mst,4.08790180181554,3.094532032545782,-60.0,60.0,477.0,0.0,mst,0.5280684468236062,2.109763661373798,-60.0,-60.0,0.0,0.0,mst,2.624380424865715,2.187505482913872,-25.621464773602725,0.5468201626196105,329.4541182979156,26,27830.480682267236,4,1.2914830701997038,4.940210667991812
