x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,1822.0,39532.0,lst,2.768434623944466,1.6244935959364248,60.0,60.0,222.0,12564.0,mst,3.811907661531377,0.632033388142759,60.0,-60.0,46.0,4145.0,mst,3.31607624625814,2.508153053422657,-60.0,60.0,798.0,8062.0,mst,1.8797550665961078,1.7223177211972256,-60.0,-60.0,0.0,3725.0,mst,2.56655959379479,2.9939117195819804,34.84292525256646,90.48986197697735,651.4561522302548,26,25887.26277597395,4,1.2959566860576517,4.495805975890566
