x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,211.0,13255.0,lst,4.193772953009252,0.8609458053162992,60.0,60.0,0.0,1729.0,mst,5.172646847781688,2.511593638769429,60.0,-60.0,32.0,1593.0,mst,3.9757544229509696,2.9943627849751695,-60.0,60.0,317.0,2418.0,mst,0.5978321848261042,1.339869399103179,-60.0,-60.0,222.0,1890.0,mst,2.7671722431830332,2.1334579851749456,-29.284896645058467,16.735662095726013,451.2666998103312,26,29390.114463044258,4,1.446516363024603,5.935256455719304
