x 1,y 1,Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Telescope 5,Dangle 5,Altitude 5,x 6,y 6,Count 6,Telescope 6,Dangle 6,Altitude 6,x 7,y 7,Count 7,Telescope 7,Dangle 7,Altitude 7,x 8,y 8,Count 8,Telescope 8,Dangle 8,Altitude 8,x 9,y 9,Count 9,Telescope 9,Dangle 9,Altitude 9,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
30.0,30.0,357.4937820662943,mst,5.479079595754546,1.4932097175258283,30.0,0.0,389.7239861098724,mst,4.904375707691623,1.1231477132834058,30.0,-30.0,410.77604529075506,mst,4.141182292830504,1.3499320999830418,0.0,30.0,368.127389071684,mst,6.0922646819591035,1.0290887065115002,0.0,0.0,208.72337248624834,mst,5.471520188751632,0.3049579082862163,0.0,-30.0,268.7052864686008,mst,3.4436006392009912,0.7392469860009906,-30.0,30.0,424.5056569690477,mst,0.5370924033209332,1.191251342516625,-30.0,0.0,274.0243328374082,mst,1.2821482379131475,0.6714031406215235,-30.0,-30.0,336.68711325651327,mst,2.3672673737776786,0.9527825587080808,-7.213355719053993,-6.906414658102619,491.6675782696403,26,31636.419244707606,5,1.2207800232578052,0.5088228850802768
30.0,30.0,583.4299122008206,mst,5.939377198394661,1.1295875727350932,30.0,0.0,363.82352755712884,mst,5.661489620450761,0.6376407245089063,30.0,-30.0,243.10177611097143,mst,4.672794319653734,0.3681657758661217,0.0,30.0,615.2918019488702,mst,0.15382746848954226,1.0735493664287157,0.0,0.0,312.01819597427016,mst,0.31977512286702636,0.5398678099504411,0.0,-30.0,207.26703712870057,mst,1.678269937851378,0.16492453783786548,-30.0,30.0,735.0009012907456,mst,0.5914592708706705,1.2841478542660576,-30.0,0.0,470.47429584347674,mst,0.9661669654681289,0.8972659533382361,-30.0,-30.0,381.51756196977317,mst,1.6007136179078336,0.7152175252640831,9.592698538356018,-29.070837958969236,494.5488964076161,26,25557.45052484494,5,1.3645919066043943,3.4654894009024746
30.0,30.0,287.3680416318831,mst,5.0714694580124045,0.6443053760629632,30.0,0.0,312.24973959370044,mst,4.160838155143128,0.7305453561751988,30.0,-30.0,538.3888263239612,mst,3.6854161408855006,1.20011868043171,0.0,30.0,167.65777621605827,mst,0.0023822758174740616,0.22643292147468574,0.0,0.0,188.74574981814115,mst,3.1530552856155283,0.40030792169105306,0.0,-30.0,459.4633567871432,mst,3.125972918170694,1.038983454133174,-30.0,30.0,297.530212067166,mst,1.2107114359089113,0.6180538939946048,-30.0,0.0,324.5324795825497,mst,2.1225006248258107,0.7140707294891013,-30.0,-30.0,487.12834671381495,mst,2.5746770359041014,1.1667525151483045,0.009628283190806997,18.637789187609116,336.031499973654,26,25193.33401461667,7,1.8903819364769474,0.3168272991419664
30.0,30.0,1423.1487527051208,mst,1.2009319104437095,1.2346223468972324,30.0,0.0,1307.9922264039203,mst,1.4930610299475073,1.1319180901260708,30.0,-30.0,1366.8270834601656,mst,1.8325009728122819,1.1965353334590447,0.0,30.0,457.9434258860746,mst,1.2734682059010018,1.584959378579514,0.0,0.0,1837.2775435628187,mst,1.5286377817600205,1.5198534693026515,0.0,-30.0,1221.383901748017,mst,1.7629483411131845,1.5435557929414885,-30.0,30.0,29.707345636167965,mst,1.3293880192015906,None,-30.0,0.0,38.023263383319495,mst,1.5225077779337153,None,-30.0,-30.0,36.310635818923544,mst,1.7096138471086009,None,121.26005266441075,-6.386052292090682,1969.5575393548802,26,22177.88362575211,6,1.2236091468168555,1.6398221811469904
30.0,30.0,670.1174840454855,mst,3.9775349971295246,1.3007508036726432,30.0,0.0,118.63296935649896,mst,3.7099210440668777,None,30.0,-30.0,76.48776176247335,mst,3.558535909091714,None,0.0,30.0,463.67047749590984,mst,3.493614510967995,0.943315739540109,0.0,0.0,504.37380297801246,mst,3.349689606340436,1.579126426411818,0.0,-30.0,85.6357600010811,mst,3.2833000883058996,None,-30.0,30.0,427.54179680508935,mst,2.791922579939043,0.9481737786771413,-30.0,0.0,506.8817344280255,mst,2.945286786692441,1.5698181105022417,-30.0,-30.0,91.35340365881379,mst,3.011015152318602,None,-14.97730447160373,71.2762264766636,647.9295938429424,26,29936.783144538167,5,1.7601813368114656,2.9339427959581177
30.0,30.0,23.520148437023106,mst,5.226589357680199,None,30.0,0.0,38.881796569141585,mst,5.021201827636919,None,30.0,-30.0,39.56823794494043,mst,4.808232650932442,None,0.0,30.0,32.34009637452434,mst,5.333489694753633,None,0.0,0.0,312.00651154335554,mst,5.122165453250381,1.5934762962700684,0.0,-30.0,1214.5314958060394,mst,4.824221786399756,1.4955796146059592,-30.0,30.0,1260.3764049692181,mst,5.520435447343698,1.452354711254977,-30.0,0.0,869.2888036633376,mst,5.25784728848218,1.2122626617042513,-30.0,-30.0,749.6875888930564,mst,4.907425542020594,1.046479332097944,-101.32957903885625,-43.52781154469889,440.41598457726536,26,21119.579131754886,5,1.4002828998954526,1.3394278924803764
30.0,30.0,455.2505706732013,mst,2.8845306123929757,0.623821465140652,30.0,0.0,763.0465855364235,mst,2.9936625308422213,1.0743540824973545,30.0,-30.0,891.8138781473538,mst,3.0402679797645438,1.503735353144922,0.0,30.0,567.7820515012872,mst,2.338947647780158,0.8907647000512705,0.0,0.0,897.700774559841,mst,2.6113642802370873,1.2456362164425037,0.0,-30.0,82.11648967017344,mst,2.7445165709946555,None,-30.0,30.0,947.6455401541891,mst,2.082676786687757,1.268382516901391,-30.0,0.0,816.1222409497933,mst,2.3558667355771195,1.5544787741682846,-30.0,-30.0,51.59737757915793,mst,2.528136063805507,None,40.79670802134754,70.31076849007397,728.0208051959968,26,24111.611094711836,6,1.2938571944740525,4.391564643095116
30.0,30.0,39.84364104079497,mst,5.288191957224639,None,30.0,0.0,51.17571813312873,mst,5.061929137020534,None,30.0,-30.0,46.798424640516956,mst,4.809442573850006,None,0.0,30.0,77.54463194251015,mst,5.434053013937396,None,0.0,0.0,686.082893628372,mst,5.175125086212134,1.5544260682276365,0.0,-30.0,888.1637352985338,mst,4.852968081132601,1.3497825661826153,-30.0,30.0,644.1623789070608,mst,5.687469323106791,1.5228722898466274,-30.0,0.0,671.4561546878381,mst,5.414481298783542,1.1150865008597968,-30.0,-30.0,471.89425282200983,mst,4.922444178807976,0.854509284093822,-79.0770911773464,-40.54885403324218,481.4657399602146,26,25281.93626484113,5,1.918716048244244,3.1510951951485975
30.0,30.0,330.52206553480215,mst,6.043464800088625,0.8669324219635073,30.0,0.0,120.89964835704849,mst,5.450449897804774,0.3048576798331389,30.0,-30.0,183.22045195361608,mst,3.569581522740346,0.5049281560145812,0.0,30.0,369.1720667024743,mst,0.4891787332733034,0.9477698137302779,0.0,0.0,187.9735650067908,mst,1.139695633967946,0.4769058211810529,0.0,-30.0,216.09833689294587,mst,2.3698112963625557,0.6261140148065232,-30.0,30.0,567.3815345276804,mst,0.8965810696252917,1.3651336332973592,-30.0,0.0,417.3556036972136,mst,1.407480003184689,1.1060188139949136,-30.0,-30.0,488.2920671931255,mst,1.976165629588295,1.182351761934106,20.35326149015893,-9.16678254602715,273.0368819906427,26,23870.902647579336,6,1.4318146518982777,0.2268988447428699
30.0,30.0,626.4690411710637,mst,2.7572518566464876,0.7804794243144597,30.0,0.0,897.2980021360543,mst,2.8881899604376784,1.1473718006460696,30.0,-30.0,937.2776830667873,mst,2.9491654411734376,1.5784725571398337,0.0,30.0,790.383714529167,mst,2.3402759134058853,1.022044822141699,0.0,0.0,1166.9118636724672,mst,2.5936290827313053,1.3291792034040133,0.0,-30.0,70.17879503806577,mst,2.7158163389790873,None,-30.0,30.0,1140.294695627515,mst,2.1438721459745698,1.351976600904198,-30.0,0.0,331.0842359777695,mst,2.36213298623573,1.6056858791818074,-30.0,-30.0,53.49288240639236,mst,2.502635170910256,None,50.97977158337332,80.68096122345386,823.9909190007563,26,21757.95868084731,7,1.415711620658257,4.63258530131463
