x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,2787.0,111213.0,lst,1.2921351046706557,1.0527513085257088,60.0,60.0,400.0,18453.0,mst,6.2519935170046725,1.3596114212832209,60.0,-60.0,362.0,31028.0,mst,3.2135639068915296,0.8182714103523107,-60.0,60.0,69.0,17079.0,mst,1.002266547533737,2.494143076703262,-60.0,-60.0,63.0,12308.0,mst,1.9263610706150538,2.2620505278798095,57.24341401013575,-15.602843520279265,1156.0392045470985,26,28020.061728979883,5,1.4246715559021714,0.2860173633724882
