x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,55.0,43227.0,lst,2.4161882024814285,0.4086600308102949,60.0,60.0,553.0,4440.0,mst,5.46559557468534,1.5195679388462968,60.0,-60.0,253.0,4107.0,mst,3.7069971595363995,2.093555696968666,-60.0,60.0,517.0,4771.0,mst,1.005795775666001,1.8788904041836096,-60.0,-60.0,51.0,3856.0,mst,2.372106695507564,2.339913236355543,11.553861534616658,13.596659233663559,545.5796750892414,26,29874.365442613765,5,1.2768415984400607,0.7691711327256827
