x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,300.0,253668.0,lst,5.186332222130266,1.4523998734464731,60.0,60.0,0.0,20553.0,mst,5.380559868435031,3.9148341931968176,60.0,-60.0,29.0,26881.0,mst,4.344701358543747,3.4598555415383028,-60.0,60.0,138.0,30302.0,mst,0.20229903004942165,2.312151778109277,-60.0,-60.0,410.0,47495.0,mst,2.735997153526592,1.2704520198945706,-43.25476356158488,-21.9931099663751,1751.3004249013488,26,39458.18605478238,4,1.9399465266316391,0.797570644166574
