x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,1585.0,37532.0,lst,3.7801693561763203,1.0632443723961242,60.0,60.0,0.0,4016.0,mst,5.000041576731618,2.189917644602743,60.0,-60.0,22.0,3561.0,mst,3.889209680334761,3.1672742056727547,-60.0,60.0,304.0,7034.0,mst,0.9078816947016246,1.1828955610094716,-60.0,-60.0,73.0,4628.0,mst,2.7931216652487887,2.638839392315001,-24.55268205563958,33.11796373099196,559.070553648329,26,31541.759978708727,4,1.2714805107946752,4.919494688860646
