x 1,y 1,Count 1,Bkg Count 1,Telescope 1,Dangle 1,Altitude 1,x 2,y 2,Count 2,Bkg Count 2,Telescope 2,Dangle 2,Altitude 2,x 3,y 3,Count 3,Bkg Count 3,Telescope 3,Dangle 3,Altitude 3,x 4,y 4,Count 4,Bkg Count 4,Telescope 4,Dangle 4,Altitude 4,x 5,y 5,Count 5,Bkg Count 5,Telescope 5,Dangle 5,Altitude 5,True X,True Y,True Energy Per Nucleon,True Z,True Height,Detecions,Phi,Epsilon,Theta
0.0,0.0,1912.0,43876.0,lst,1.984651085303458,0.8443857928466117,60.0,60.0,380.0,7680.0,mst,5.8207269597867155,0.9215049223569842,60.0,-60.0,1202.0,7669.0,mst,3.4095653779104143,1.5528764445659156,-60.0,60.0,324.0,6166.0,mst,1.1636809559399743,2.1184396711513376,-60.0,-60.0,83.0,4425.0,mst,2.219761331353482,2.4674929495114393,39.80907278710248,17.141345178807427,605.6380529159983,26,27691.83210508325,5,1.6941091910734996,5.418740580495537
