Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,37.646431308852414,36.84683652376361,488.53104203871067,24.0,28953.991190337776,31.516313469786496,39.48098064462127,489.3684422690021,26,29820.180635468263,1.5424839763050016,3.465952543382096,1.5979284582458715,2.634962290479945
4,-16.851710364219116,10.702765754363156,447.60693227378107,28.0,29176.480913388903,-8.004918041764284,17.59113997026529,448.55606851312126,26,28751.45427707205,1.3839935879861907,1.1558544980867846,0.8765234503807451,2.1130571980607162
4,-42.751154316016994,-41.91299068215761,467.989614423838,29.0,27264.657687366678,-41.51579456341776,-39.368237160110226,465.03988229649184,26,28745.36518711401,1.5248566940527999,3.2649322568248924,0.2559833719165919,1.0529373798851136
5,-72.57327813610988,-30.51953683491155,1143.4428908685422,23.0,24694.604976929186,-65.78793952852631,-27.736168190087966,289.9395780455598,26,22232.447598170744,1.533622101388213,2.8627311916325384,0.13276535795488967,0.9075676809847384
4,-34.39306357965404,-3.392834192070268,3874.7614421387457,22.0,51366.581466615935,-23.889788265112372,2.9106073269517196,3432.9511257861336,26,44666.02145468678,1.6099846073981359,4.8325540348475755,0.7074014797148529,2.3077173372219244
4,9.365037477551539,48.80049427793722,651.1776119265495,27.0,30138.21458346889,8.584827816218848,44.39145667563079,640.5839167767837,26,30939.538594663365,1.6899958153502843,2.6252529812984,0.4727861185536634,0.8755020856678482
5,-60.94527579847963,79.71265280451377,992.2338338367837,29.0,20633.359744514222,-46.70391720049486,84.15355259304033,977.2512515927161,26,22644.150435766325,1.659038922392051,5.0868879730132655,0.44460214766952977,25.633133492306325
4,71.61977563066262,-27.52297411683628,587.5157917149754,25.0,29487.494228247884,48.89560071819636,-26.978362111934345,560.3014647715186,26,31189.232526572483,1.455318297932503,4.003800269148937,1.3199599278900673,2.855684125458663
5,103.56701582841441,46.817530080035965,801.8916454234864,22.0,20959.890969199892,75.14411593479511,17.29075685584769,338.2276900167972,26,23895.758262078234,1.9008831039895826,2.305077836902171,0.013023836338418995,2.1501234639332734
4,44.72200225683554,74.2088403192842,2097.019936436581,29.0,28594.982627120742,40.46060890812609,83.47348799579845,2537.199129408218,26,23010.238535774923,1.4536926617098203,4.118640541748725,1.630377407898187,82.05019751589202
