Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,-27.07764357814102,28.026106473616835,421.94083083601356,25.0,23799.552286375358,-27.57983887829775,26.43849407568834,382.01859559726995,26,23653.313845551253,1.9534650579850186,5.071267007697383,20.545117983716068,22.658387179869607
4,-1.0,13.905009277083082,804.819724161498,26.0,26034.662549348548,-1.6505797752005265,14.46688143022783,797.059361361886,26,25905.33407451592,1.6837311149572918,5.678793825205453,22.39198174907574,22.604832804983744
4,34.00025196872036,-31.978188601221575,575.8317607910917,23.0,25001.786856020717,33.21738754571993,-32.1829566493243,368.8454664596696,26,23359.761526971695,1.3249888903803015,2.2836864057029898,21.676575934838382,25.638966049862304
4,-20.22170957167424,-3.978356502190934,727.243133967616,26.0,25025.98368634808,-19.545798249370705,-4.769702775621454,705.3199748974363,26,25147.33134582838,1.2838796199567504,0.30095121323953544,23.29155024827878,24.262592290939892
4,4.377902561254643,-8.093294289347227,515.0884647352325,25.0,24783.768611373875,4.477535697801926,-8.99862617036976,439.6797168738549,26,24534.59469437001,1.3681933725287003,4.991937819530471,34.99231415309782,26.849598048987218
4,0.439827137057307,-10.227178456195418,437.8924032990001,23.0,20000.0,-0.2476594076566414,3.3453818528949455,479.76544274859145,26,25332.304197413407,1.4303042281725287,5.409471393482388,21.825983449121395,22.790931996964446
4,-10.114799891698283,-5.486414185834235,644.694791777123,25.0,17502.768831316844,-7.733285641988374,-4.23353317236834,670.4426988726433,26,23049.797535891466,1.425697652698963,2.2110510419297866,22.74181977279659,25.85534594903038
4,32.48699829844736,13.573116679808663,268.8672931494791,26.0,20262.713581094755,31.31265392537236,11.65102798856168,315.3745658445736,26,21455.42284506494,1.9022565308471475,2.812179699760798,21.75047188622068,21.778142939703116
4,33.0845331562611,27.248319942358705,452.3529087252532,25.0,22500.826495366884,32.385997166795875,26.41434706846124,424.5119197675399,26,22802.75986507242,1.675376090034672,6.001227442709772,20.073900883915385,22.577891802747487
4,31.627510707528756,-37.55744484807866,324.4728382350327,26.0,21626.569758750054,29.9946523279485,-36.093324863244575,417.5150146201561,26,22957.184624347447,1.6607370481383021,0.9910671642710378,20.713617171341397,20.636668196874908
4,5.817763137454165,4.138576463510105,441.0894073966112,23.0,21887.21938564173,-8.9355069826577,3.04274092161765,414.38281232401044,26,23685.39071441145,1.70849477377839,2.231489732603346,23.537705295880187,23.80061665285575
4,-24.946706003897987,-8.939038009517446,1291.4106567591755,27.0,23872.6371074318,-26.030243971441706,-9.032385577768508,1318.7098560145712,26,23764.85607218768,1.3154453788876486,0.5274032252082766,31.45599387727475,24.036394013015297
4,11.63900119509691,40.833636355372676,406.2950546132337,26.0,19997.484862515666,10.433988278326126,39.98164250222089,455.0337111044119,26,21473.303383876962,1.2793337185633598,4.1700660373347915,20.932951834255476,21.63993140003234
4,-21.082711025885203,-0.21282543370489293,453.74466452280785,27.0,23115.58518509587,-2.401060510214876,9.890431727485037,571.2309202154022,26,25774.751288546955,1.2558800164001114,0.9041750032877403,26.53865709898264,22.570084062226215
4,4.016166896644222,-3.3380301511080006,510.3384110142401,26.0,24549.839175302608,5.015419683288201,-3.5218503134413197,479.2447539300944,26,24367.51222118437,1.830613004304757,2.112163074254371,22.91999429020234,25.76660518279641
4,-11.23954082877276,-8.001104280283982,359.0815312602492,26.0,18728.985147757834,-10.423278036257415,-7.462541084042698,319.9860986803252,26,21085.777558783073,1.4402781877027588,5.357970083796176,21.65410153736184,25.024456615485633
4,-6.995294750929759,11.0,438.2300274569303,26.0,23505.63028537587,-5.565094401894157,8.893757123372382,486.0128063593399,26,24436.309183889123,1.6452023238915123,3.1780889111553168,24.3742244108073,22.234766731201034
4,8.01127446436908,-4.6719112927499395,497.42681980370816,26.0,25137.115900487315,8.354241955334004,-4.227584816227392,492.0886301813975,26,25184.075699517864,1.244624589047828,5.517655914481443,22.031962575846592,22.06546232988967
4,2.9882119556971247,8.766053774174736,944.7328189497433,26.0,25086.088764311233,4.140073010585525,11.190719267227223,930.9455195920476,26,24642.613038403637,1.3098523501850032,0.8283926678229401,23.343515119176118,25.32134519723695
4,0.9842691808814266,0.9740506941298577,578.2579156367505,23.0,20162.31551821551,-13.12975097691816,1.0135346153485614,525.8570807317761,26,25603.54613011636,1.8995295116277748,4.539384547685002,21.67630279722016,23.409996306602807
4,8.399228296001752,14.89874785796792,774.0195643924229,27.0,23840.796508626572,2.109307972712628,15.27318887090621,829.4890379381022,26,24354.69602888203,1.605370217742753,2.435761458118735,27.2011930051558,30.058143092059254
