Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,-29.20144890944556,-21.5906209650567,363.0358432455649,26.0,22755.29819102749,-29.741093368029468,-19.487484663892957,342.1535970123688,26,22528.341939378064,1.3952815994669954,1.0551930315605238,19.794643991918917,21.518581992291303
4,9.674181538521736,-0.98340842182796,364.7522107713022,23.0,20090.74945259472,-6.658016852431473,-0.521447350197235,389.84436938230965,26,24586.199499915783,1.8419213205903593,4.55682902398529,22.217831440804275,22.728722395705972
4,7.039835695318402,13.240941595817503,684.2937530436056,26.0,24783.81945178313,7.476550534742586,16.00110884802666,654.2503129137034,26,23983.889546443417,1.9498890438255585,1.8188314830153072,22.246838933167055,24.474878270485533
4,-4.690855509857556,-29.225440918825484,1128.957149963142,25.0,23278.450073988286,-5.019430479050186,-28.31252637594656,1103.8093978231,26,23649.286925803925,1.4115078028104233,5.301798491094006,24.21612403536733,23.658195310625842
4,-19.907121498868378,6.313814073865331,828.0935661988777,26.0,23932.137201615693,-12.758305332084603,7.06457691763768,827.6708599380505,26,25081.531569337698,1.4715035340745037,1.6786933136859563,25.23793883067924,27.102253699106996
4,-11.007580642688993,1.0843841247916544,1173.7405409745145,25.0,17999.559488615243,-9.369808468692128,-2.4356849583388396,1176.2419873474553,26,24015.600022197745,1.2882053235462645,4.589612312251268,23.67294532548385,28.002631784566802
4,15.452447430214136,-30.998529387817428,538.2853583218633,25.0,23617.24750142808,15.60706754056497,-33.810177175873875,438.57203489211577,26,22799.66674576011,1.4810405460429985,4.760485198575484,19.57351049560674,21.29773803364452
4,18.562889107969454,31.493531695609818,546.9031129555294,26.0,22950.791369184117,18.531246841091928,33.93982648048939,487.94905249360613,26,22382.559573099312,1.3608954337988273,0.24617495315253138,20.67113032857131,21.737424587458207
4,-2.0839466507142106,-14.458361747955223,476.5335450215882,26.0,18658.807745906255,-4.364489861020587,-13.120230523715435,542.4171598318292,26,22620.740777463987,1.5222644076744285,3.3951806345787405,21.84364646384347,26.327506148335488
4,36.00234280347223,10.230688096676374,487.16881011873534,26.0,23730.509169657817,37.87872276930568,11.63980596218454,431.44893449442543,26,23290.733959413992,1.9543239597992321,0.7650519568950443,20.473329732042686,21.336551464609755
4,5.687357698781,1.5946767330117382,371.07739886853847,25.0,24118.78206301023,8.963361278357382,1.8422139657539276,331.4131164185048,26,23235.977955411545,1.4191888545309737,1.0896360729479406,23.6842095682905,23.45585119260363
4,-16.661303386809152,12.257003103824786,434.4310502764374,26.0,21365.851953141224,-13.575167113205339,12.119061670607607,455.11296643188257,26,22170.929926323526,1.6707110624883503,5.190646728425881,25.227870398150117,25.129029372249533
4,-13.0,11.0,968.9368944046233,26.0,20000.0,-12.574343221244789,10.640665652975343,968.4196676327452,26,21923.884219770174,1.5757659259887065,1.5022396573017467,23.2529412801714,23.252523184189158
4,1.1254526839022105,11.96532177604945,521.135753118418,26.0,19801.260589914862,-0.3333061330206135,10.430645802941513,547.6314190790032,26,23879.9479341664,1.368439797436606,0.7075975481555701,22.810582747384615,25.927966399493926
4,-39.953312619081316,20.951387090523554,515.42076739923,26.0,21984.143266753912,-40.31699374967225,21.899327693306475,444.73976867787366,26,21736.696559581258,1.8385083727748466,2.5145571904857738,20.777565190499573,20.777094981297353
4,29.962407005824616,22.91016754772511,415.2959016389435,25.0,25000.0,27.131526929799975,24.510249770347798,375.4769876578357,26,24407.46303297059,1.8824561341388688,1.467055721634502,19.640234366025567,207.27879657623262
4,-18.473386151181955,-34.274464295961536,527.4960919597552,26.0,20364.713699078842,-17.94045147795069,-32.73980017322174,518.2072362823124,26,21263.602009786908,1.9426920781584047,6.134562785058448,22.697359932428753,209.7663369702559
4,-3.658636732001014,-0.9426347103721469,403.9863317839346,26.0,20951.019799845322,-2.2874058834686366,-1.850738137978908,415.5368725830515,26,23737.321191982188,1.7747074922176675,1.3896466276646557,22.0546928348258,24.885021679304373
