Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,-45.83971142872613,-19.6665539525456,261.2781062678461,27.0,20521.53325656089,-45.337246220485056,-20.588428351094024,425.1010406320517,26,23498.404630786135,1.9435498260596173,4.681136166665332,22.230481182031923,22.52964392496071
4,-32.76887278241469,-23.94973774653579,471.3651395764248,27.0,25004.19710741735,-34.407935731128035,-25.25629625296935,528.514937342112,26,24856.26657340729,1.2038153990306122,3.7319057888143687,20.41498977911442,21.982443140157102
5,-38.92372545524063,-7.205373844102269,386.99075681182285,26.0,20786.43805763834,-38.57514908862582,-6.525835062080176,344.89634338583284,26,20584.954935849903,1.9273036851944527,5.277754325169288,23.957310472571862,25.87229243113643
4,6.735805184762967,-4.034401340559839,1121.1134425207865,26.0,19325.00760685423,7.805350160894079,-0.8622830890654143,1117.6423002082768,26,23748.208606326494,1.3020752613053908,4.400301771293933,23.201528185803,26.16919651711669
4,4.963274868510268,2.5312115499763195,463.36781463774764,26.0,17513.33207600153,6.327965216564223,2.1835318233199246,483.13517215699113,26,22212.869860267518,1.467076405534096,3.460804114639089,22.488798646925716,24.541361157402207
4,24.046904606685928,9.007605144328124,578.8562289119233,26.0,24885.52372758589,26.16632762854354,8.921542803636015,562.3309693458059,26,24413.5110684116,1.9504795730173372,3.0586261499326453,22.688059790677926,22.15998890568403
4,4.596258731414935,-7.702982428606276,897.5148736051688,26.0,21689.079155534426,3.134567365468655,-7.268531963330531,872.9568806452853,26,22976.42959425726,1.5708057492081209,5.354764409165791,22.986452652335174,24.921538954400603
4,-20.679370733858946,1.8704113244444898,1029.8972589908417,26.0,23152.511390302105,-19.69653411056592,5.240708703840426,1056.6836292631165,26,20658.358759117855,1.3729311317199855,1.2540936274002803,23.034355517028416,25.000977083931502
4,10.799713761867622,2.338211945801106,623.0740646093143,26.0,25185.0998566622,8.869228412044606,3.3082960017839014,654.5623464955816,26,25874.425106625,1.6555532220632905,3.4093065901972106,22.32780256741762,23.756830146975744
4,6.214795056225853,12.507793692563098,764.6983021380247,26.0,24454.17103812508,6.911442524253829,14.488853018102446,759.8605298969962,26,23910.411773011107,1.702986259547965,2.6890807145548283,26.030255745289196,24.97136168784118
5,-35.1746556347432,-4.996087496235361,485.6043339887012,26.0,22839.251104111067,-36.07042396256408,-6.057929558962371,410.11816710677516,26,21769.81696225399,1.206464255803347,5.461774889704282,22.70089262258989,26.748710626719912
4,9.911801443333502,-21.999540048475296,811.7011500798335,26.0,23426.43508465656,11.76893316382251,-20.057485989385327,757.319918587474,26,23387.3766300528,1.2870427254101893,3.6049633544621256,30.163796334547897,23.68391911748381
4,-19.22055294225828,-44.53134940401026,555.0345022682523,26.0,22483.921268737868,-18.254667971338222,-43.013933075920534,617.4247181480093,26,23457.254589784086,1.2224835972487809,5.733370068566095,22.4122907310462,22.26285135019802
4,6.622291041249241,-23.4010437311411,1055.5534362324097,26.0,24928.2087568355,9.145902946559119,-23.108770260751328,1079.2972836345093,26,24115.34395157286,1.2088400933765096,5.117618816947436,23.13332111193563,22.665522921782895
5,-4.047061062867613,51.715305143480236,494.46510000380454,26.0,20000.0,-3.3645560295220776,49.18289366078551,673.5731900232119,26,20925.282290498835,1.237537044467245,2.871637450274912,26.565667223323544,24.2683130458463
4,-23.071388083543923,14.77319744857732,474.63643045788103,25.0,22501.278954119774,-24.489249400083708,15.515828001228783,397.1980573929507,26,21624.68442463436,1.2847069236383817,3.530135779232923,23.29233067793166,22.46742308476564
4,-8.047253638768154,5.0,830.4659223210926,26.0,19913.030583750155,-6.614507334624989,4.410891386821447,862.6663640414108,26,25019.29287184206,1.2668544650522344,4.320261854666062,22.604696027424325,23.99288880831864
4,11.005376373236743,-20.027264192940606,834.3494755275734,26.0,24487.049576863334,10.559215583293536,-19.572830035761456,841.6092920526678,26,22475.722947863185,1.9278574083195033,0.08212411652981877,23.785995272556647,24.865828394184064
4,3.7864788151605353,5.747588990937118,318.28223800023574,26.0,22736.18420320187,3.8235962652477724,6.234845229246872,282.1492994840848,26,21978.97566985546,1.3891313113562265,4.304759362256467,24.690185899185053,21.71981596563296
4,-10.72718260702203,2.8405995150263266,660.1181472070111,25.0,17500.325323764944,-8.944873178125192,2.129823605542583,675.7193839036191,26,24351.95503275592,1.7755009132406192,1.5408380122923355,23.149457520034957,24.29822715213595
4,-19.320557158774648,-4.542271529795414,1001.8216150096375,25.0,24368.586231247526,-16.755952522180053,-4.258986399914903,999.6400762003832,26,24565.807269799134,1.4127013743608972,2.64443290429906,22.95347332558572,28.303747553885614
4,-12.24801321650034,-3.586792315040668,1239.8554455384738,26.0,21379.648261179034,-10.820327655375763,-5.132678013038458,1234.5992959477744,26,23966.517317963942,1.5504139847621257,1.5064031141351757,23.47027275729397,24.915810245917783
4,2.6658019555906662,0.2920368933333748,495.4004269025445,26.0,25711.217777631115,-1.090344752777412,-0.5487181808347259,498.77807794651915,26,24990.393092120252,1.9232433977661514,2.102476742954328,22.22710181995035,23.94277720644368
