Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,15.737367670205174,-2.8133929689182082,258.01675887943924,26.0,20315.443595194356,13.625755686448429,-3.1109465750661514,314.9222188321441,26,21214.371446757832,1.7606312269340876,4.288681605951574,25.103314737333676,25.340677156978018
4,3.616233627093095,15.9940374019709,771.5010038052861,26.0,22812.806193191027,2.539968612067895,17.39772871833145,756.9924290675631,26,23848.99630307172,1.9129470949585372,0.6843482839342265,24.384420361284356,25.051173252132685
4,-5.913074763650229,-0.8990107790837669,1577.7361772818115,26.0,24989.204991190643,-7.146168048358874,-1.2817685410379624,1575.5489108350964,26,25758.673974179732,1.2371843236036622,4.1742283085703145,23.04641730370531,23.54302947250926
5,0.9926371970734067,19.556125339372613,682.759768093272,22.0,17545.89150597471,0.49889347029943565,35.645546287172266,304.0017908274435,26,19606.18716937226,1.3886418241354703,2.5705813313608084,21.5458824254938,21.89446943106077
4,1.3191537458191647,29.088481550010158,671.3194398002717,26.0,22702.096715323252,0.7781605149504003,29.89099581417645,670.6184325636318,26,22656.534414396876,1.4846642916230752,0.7740130002431436,20.90934130203118,21.306130216858946
4,30.262401560346916,-36.193833572480685,487.78216857126625,25.0,17926.643735890208,29.01968985075061,-33.942989652146736,488.58030439134035,26,22480.927663451672,1.488005383342932,5.390728001078151,20.297367534372896,22.396635156749824
4,29.0128196104352,27.969632849649372,345.10675390638096,26.0,18585.882069615687,29.500487022139566,27.456618487152696,335.1582731492406,26,21040.101410567913,1.8272638278455169,4.4140661520983215,20.573679787708954,21.64081311823071
4,32.70693031234367,-28.036179443046706,473.2443143755779,26.0,20100.184048709172,31.70137983117607,-28.107963467274004,469.5604970347899,26,23113.743508233863,1.7426999237153027,2.2226758131833466,21.27111314982065,22.126418454592823
4,0.27185506922046443,8.460343159438196,619.4218612701666,26.0,24158.95083319654,0.6329781587267007,7.304074808584971,608.2811380560139,26,23511.33069982343,1.435765600360218,1.1843054280215546,22.855047905605716,24.54257055427297
4,-5.7154066747293655,40.20729382888459,748.3040740640514,27.0,21102.298110244996,-6.851222322893847,36.92985492860606,892.5002864123204,26,21667.064507560026,1.288303582035741,5.221456581365912,30.990329105319915,24.62987048764876
4,-22.06675747957479,-26.516067655427946,306.0260737608378,26.0,22188.42090341571,-19.95977470000298,-25.885325393112495,378.10023126034486,26,23171.728128722978,1.4583988219519024,2.5614681700382587,21.80747933333774,23.03515713031763
4,-29.753689772432836,32.558242103142845,233.1463344874018,26.0,20226.64503815248,-29.3833766717064,33.65601483686771,253.65607181472907,26,20826.755242169515,1.3409466649437172,0.5576179319638477,19.42531503302986,20.526043298742948
4,-2.0374450781187647,-29.01971986916095,1143.5454407051145,27.0,23607.057656925495,1.0643863246693002,-26.260835951540457,1193.5469839068637,26,23950.465337977213,1.5584067841570597,5.994999301191984,23.124618259966837,23.064239990445685
4,7.682797246588791,-22.65896325002808,958.1500171644135,26.0,22516.150888153024,6.96791594907063,-22.522369578386957,969.4316760928782,26,22581.17200824383,1.7277708334805968,4.774120997115562,22.474013785257284,22.613719785243575
4,-28.34769001492276,24.67120359376935,519.6304211940362,25.0,24856.485135944113,-26.932840003263266,24.06496652521261,438.61598236271425,26,24031.297296063836,1.3115935585825533,2.6364893752382472,21.96395573713758,25.57046770149583
4,21.958533369829524,-14.998824129568163,513.2788652738037,26.0,23552.103475181557,19.879217191448163,-14.233772274745547,543.1438982071944,26,24252.56227039785,1.255767204101904,0.22542805128296317,24.65611473114427,24.691178288214587
4,0.15166151290031848,-3.5513731122900936,718.8166915515562,23.0,18001.061237910526,-0.35097033962983915,12.312577455753626,723.1815829902387,26,25091.710147727863,1.4213771177803618,6.177288717898067,21.850206339171564,22.554528589142137
4,-43.1107224861143,-26.22725859348816,301.13494563541224,26.0,17500.000247847227,-44.39611831472273,-26.206107148108643,289.68709856936243,26,17628.649102861997,1.5991735315733726,1.31970806150213,20.809396704480633,21.44293427702921
4,-3.3419909782138006,-3.9518607230635325,898.0776572115583,26.0,25268.557841493413,-0.8290890822115102,-4.322432737273374,905.8891123539092,26,23968.558524098273,1.406566282514183,4.755360381253661,22.501552077621454,23.644371747406694
4,-19.799129289129382,29.317703563134046,279.6520609568146,26.0,19768.040125808828,-20.31936215915698,29.965234295373733,260.01746181652055,26,19928.897668162204,1.1924758925987216,6.127241999478614,20.81770158857347,21.24864157819171
4,11.39633958871218,16.417441734288445,579.8458166107048,26.0,25397.403714796274,11.627511838157744,17.238150136527707,587.4444338058134,26,25265.920571380037,1.2281698431615333,2.582285129692313,22.517875192404063,23.195153932718085
4,25.79523579843368,21.69183329949857,483.77927736180806,26.0,21226.29309139853,28.291034031439693,22.404605907777864,386.5900924888311,26,22224.364410334965,1.4891582265064256,2.9111146915482737,20.882604874693044,25.362797852400547
4,10.815485787195257,-12.749878116368393,999.9523521893673,27.0,24691.242304963012,11.643910606073916,-11.076318576238805,1011.6367853298519,26,24748.630857919892,1.435179184853747,4.320489274563727,23.959480311821153,25.668130028180258
4,1.8100284691249158,6.506078150951339,335.97024917268755,26.0,23436.44428724839,2.660571363317473,5.757064819237712,357.81933833608207,26,24223.112275879717,1.3984070812543699,1.306556145130139,21.851308285039067,22.826100288823
4,9.287532538458663,4.919213319610606,988.4524949368456,26.0,23761.906058169836,5.763296972092604,3.677759279278831,1007.2971625488638,26,25326.750725514095,1.5422083355957383,5.698243828338143,23.78777952812834,26.497165097511242
4,-3.7600421140730305,2.7669555295207715,492.0638368493755,23.0,20000.0,12.729823993984155,1.049429557476543,418.27877362274023,26,22988.091637247955,1.820914623048929,4.186018638252363,22.509334954619135,24.7281827385209
4,-2.6434543377773707,-4.6285333697103965,504.43029319817276,27.0,24882.94221444863,-1.849378723525632,-6.583736695525289,505.56717529986804,26,24421.901108017944,1.610909597276184,4.221885061045252,24.28574172016988,25.756543625012
4,6.690306007560821,2.5972003974854942,550.241871137407,26.0,20302.37347553205,7.637153242226702,2.743027953948399,604.8997114662222,26,25664.502192522792,1.233567732651432,2.540277517736227,22.483490622815225,24.29049760579619
4,-17.154369602862232,-30.341360837700165,320.492959468214,27.0,23192.772915082027,-17.90441191864784,-29.077385309659988,400.311766474493,26,24781.65156779122,1.9448735525033558,5.671987036735616,19.673433528198274,20.88124566185411
4,-27.645060805872617,-32.769086285762114,232.01150715617857,27.0,19918.75679499032,-29.609646095847523,-33.275531191735325,277.8967161840148,26,21151.60245403451,1.3989565493723313,4.8796354395108095,20.627687231189235,21.47905213199632
4,-35.45295907561086,12.0,317.331045601,26.0,20000.0,-34.2002577699229,11.963358585389528,355.57895089653556,26,20722.881627069757,1.3169423961703908,1.3977746156166353,20.822934428698716,20.96766901607245
4,15.004700640915644,-8.0,475.56538833245935,27.0,25000.0,15.536011851460643,-8.6905670993213,467.6221752280697,26,24729.22182617782,1.8727331770673619,0.7847472365132446,29.042145731884602,25.684963914344962
4,15.769350450292336,7.68796253551011,635.8947571088261,26.0,23927.699120579502,16.62173577716024,6.671062315134577,641.3127187494953,26,24215.656710674284,1.2089508131008961,3.5764357544587164,22.422034606090165,23.13614094006425
4,25.276132692273222,-6.0,758.9184685250001,26.0,22998.037868801057,25.77914608214749,-5.160414532654158,836.9554879136036,26,23502.757020331475,1.6483617194031726,4.396035419968811,25.304530140634597,25.967380370058663
4,22.59424686798866,-25.872524664606146,435.13075452119307,26.0,22815.706986497702,22.898035503994635,-25.90531900363952,427.87142106931714,26,22565.884980696013,1.6947388587338712,1.195706482248084,20.62228491068356,20.660844983435908
4,4.937367091515682,12.452618183958975,638.3700338502866,26.0,23227.64326619298,4.425340113676299,11.794026110949517,666.5083351064784,26,22354.922325018797,1.9157281025872397,4.883701911517219,22.13012547444123,22.95876875597787
4,41.606395488150895,36.98338990508648,686.304515858788,22.0,19562.915866455456,25.232118511760234,44.29785970835022,388.38050776698344,26,20375.790763513578,1.8542430279191868,1.5001804219776196,21.50746925933001,22.50055702365924
4,-15.263926126483796,-2.5507385796803987,764.733780078334,26.0,25680.36884237762,-14.803015770095044,-3.1733859530082213,764.607002672732,26,25217.382075965746,1.7880246118138619,2.826879082829599,22.626875969241155,99.91485592660047
4,-2.0022762212104226,-14.001801648201365,2323.364648199215,25.0,17500.14056257959,-1.7490810827788152,-13.051751613664408,2280.9609898084746,26,25422.38936480649,1.921285139635548,4.859249928967078,23.614927871317377,24.365239746214684
