Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,5.68454391722031,-15.317316020582041,288.27675376042,26.0,17507.59542618681,5.108607560127496,-15.737783017735893,283.9008428617086,26,19277.80531801517,1.2873807951483536,4.431909932700919,21.809563464309576,22.23631225281315
4,13.219607582529022,18.277075451805047,1379.0625540007923,26.0,19727.544487204766,13.205275588918369,18.254822302977004,1371.630851385458,26,22914.371819603515,1.9500487931161317,1.228958279843574,23.02005238885431,23.44434858945806
4,-60.31689859696024,55.41372038087479,302.6844336211077,26.0,17594.828885714374,-60.71603402627588,54.09830133126957,337.8853936343405,26,18061.337527209616,1.7108000868948994,1.3545532992933007,20.62224715270291,21.08610623239825
4,-30.043426341235374,14.604558102996009,336.5442044350954,26.0,20002.062116177513,-29.842229786181633,14.165279536997161,374.53598116862594,26,21121.200736932075,1.4042847642549632,1.6973400183163831,20.17830605117271,20.883479176460014
4,-14.46795419338713,-10.110333332107075,954.1080646173018,23.0,25202.782987063387,-27.94760197704194,-7.586290331207039,831.2706174879931,26,23572.296100523097,1.2796789415181615,0.8238084534301309,24.583330393187225,23.100660988079426
4,31.701587814179618,-38.51519941667016,391.09845823376645,26.0,22476.49991419094,31.781352003452668,-38.901512300876405,406.2263891798719,26,22571.275103150874,1.459357803142819,4.2560457545021935,19.611845407362196,19.912262879630163
4,-21.03319955154535,37.00233529719384,346.89570779599995,26.0,22588.167696175784,-20.464228888598285,36.31994040459949,394.02908903926937,26,23338.81386002193,1.9367594601099072,1.9169799221530757,20.339293889521343,21.3679318618002
4,-5.934550493241488,34.00217529299937,626.946378377912,26.0,19987.924542627887,-4.6995556695330265,33.481766912899246,643.7315623587423,26,20670.857971585243,1.3012995961622218,1.7645566304607705,22.601657212656846,22.99539153988053
4,2.7894607882212767,12.350489322701492,423.9502996192997,23.0,20727.54707403091,2.918432157884581,-3.1203466520876475,486.59930401322777,26,25655.88197453833,1.3594688759315532,1.2742681855570444,21.322512352732247,22.06370734857046
4,-5.914847344848511,-5.954031979806359,487.4239909627371,26.0,24303.772155465624,-5.645210544516459,-6.06763022588035,476.11589821638825,26,23597.6830575445,1.7324095716551806,2.326939691317597,23.109211705343114,23.112218056098754
4,4.303534742149623,-1.6314992993217174,1194.8659927637295,26.0,20397.275941359665,6.477804942606326,-0.6609587497162863,1202.782508451079,26,25786.36314104089,1.2869514856053017,0.07147848465840692,23.17994677918159,22.766837327079884
4,-1.444515278678523,-6.213694396892038,1157.3684134441917,26.0,21377.297096309416,-3.2059433074596484,-4.105886553875166,1134.2642570566554,26,23665.19928684068,1.6732929468071092,1.8692027852514455,22.485822058889426,25.606854506551826
5,16.997650516009685,-25.45363965432989,472.5550779690001,26.0,20008.777406105673,18.117623900871905,-28.162694034568588,412.04982774793524,26,19280.213981688416,1.5083796303545336,1.3903682379616884,23.511354753949036,25.03057442781983
4,13.261138220286682,34.5711322609464,675.6710795857135,26.0,18048.024074196623,11.3684549919831,34.78085281736773,664.3641718951919,26,18810.114101368752,1.6851403307484778,2.1379274385068485,22.319860198467268,24.945098054632126
4,-30.0,-4.995294123509552,895.2661413933834,26.0,20000.0,-29.94921758099565,-5.149400118792187,859.1196852110614,26,22538.987730396875,1.2396574384887662,4.7222522324277465,24.6830849679759,26.62709906055943
4,-12.66866525985131,6.373317171701558,851.4757324622275,26.0,19412.6709180478,-11.919265573325475,6.998583654188593,899.0880053883899,26,23593.605869052495,1.4125063571366598,1.4453882707664178,22.756503948552563,23.742531546374266
4,-14.08823933188819,6.429769487258056,1236.3598272099189,27.0,24821.586698956555,-13.619589284674987,16.293551928579717,1224.7476479521258,26,23438.729275179812,1.461428008865291,0.4189679733255611,38.85021499343725,24.685869648326616
4,-6.5636058843287515,9.866971069730937,770.3140594605286,26.0,18645.07163360082,-6.0099636678557715,10.918730442744817,775.1737713240454,26,22633.989381575902,1.7765317941350702,0.005416246436598444,22.16059627771665,22.904914689585894
4,8.760300952471653,10.000000000000057,931.1330899702308,26.0,25000.0,11.029407087891713,11.082937599699079,926.5170387325852,26,25067.3470771475,1.4738397150598903,0.4209127515503432,21.792653610776597,22.183605682616417
4,-3.0785213317662965,-4.28386136361047,540.5999253533071,26.0,25055.491149448437,-1.8083173807681874,-5.63887841718784,539.6806067854446,26,25431.34669667236,1.3075335366455187,1.1536023644941598,21.96918678204929,22.840125788722617
4,-5.398981011182457,-26.71551502702556,877.1251309117763,26.0,22947.51734144393,-7.9574351992749826,-26.431516124249995,820.1068102781475,26,23188.794241987303,1.8254071986421823,5.141630000989703,22.65326925728459,26.28902274277607
4,14.16279401790797,-5.683094628889705,866.5710714412304,26.0,20031.632889779707,12.663441358228795,-7.690224209920103,868.144093729261,26,22182.51713994258,1.3903235204451787,4.414296116429799,22.681892188366874,24.17885773350372
4,-26.0,27.0,515.7850919470001,25.0,24830.287077570647,-27.6085948394216,27.4476737725349,409.72569043448163,26,23868.586502719478,1.2349909501321763,1.5537277312158355,20.318835095934418,23.364580667876737
4,-41.27066453684853,-41.0,274.30791866100003,26.0,20000.0,-40.60565888441286,-40.031451683273815,264.17712907181425,26,19648.444537031373,1.6549943340123814,5.0372112618340035,20.367757548614897,21.296413438603373
4,-14.423110078666923,3.2688216590588013,483.83556485885435,26.0,24158.504307638665,-11.632654252763501,3.283235631015259,511.2937908195437,26,24546.611228561607,1.262072817654707,1.2755913964879328,23.52914872465817,24.278240761485904
4,7.417316548351494,2.6576077376466287,423.7569688480634,26.0,24211.427013582004,4.985784888146469,1.9954786530769582,451.00677831645385,26,24758.504508478072,1.6627418599108559,1.609220570431761,24.24638850041606,22.46602830612983
4,-0.7759329872827152,-16.916269175791285,412.64757252929394,26.0,20000.172700171013,-0.9519552235358333,-17.11562856223597,448.96966505646037,26,21663.77486808852,1.3919235130970642,4.152242724322085,23.949716461298976,25.722741020274498
