Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Theta,Guess Log Likelihood,True Log Likelihood
5,86.99774701653166,-44.96993896136868,708.3056416355923,26.0,24909.59154188237,87.43743004436325,-47.36519659867315,740.6984535443667,26,24652.278853866435,1.3817303925210849,1.6644749108653645,36.34335024311527,35.50058573278356
6,23.0,62.00000000000006,293.711850045,26.0,23978.165943842876,23.506166259062894,62.47354512366587,291.6482617488332,26,23702.25057029349,1.2807949076709655,2.609692194986324,36.05902571717766,36.16473558914555
6,68.83878671764307,29.80811982852441,471.97242100931544,26.0,24988.96781858376,66.66733778339233,31.14257811142417,452.30102685248806,26,24738.19991837877,1.8097557962594741,5.238370520617063,35.41421691116285,37.03854169807546
5,28.33406404597497,102.67641439959971,561.137662108906,26.0,25328.2637648066,25.154737578053698,103.46655870746667,581.5413851556444,26,25323.781888668273,1.9109804484671784,2.826718338115899,34.03191546225652,34.621333357418806
6,27.46055476528295,78.02353879013617,385.46273153998436,26.0,22864.006877117932,27.31116020868626,77.65015512351928,392.8611279211535,26,23067.947008373903,1.3617946887056396,3.177995526718125,34.71599854906631,34.699536575940925
6,-58.425704090708905,-50.0,346.89570779599995,27.0,22926.518790302238,-60.69261531476653,-51.357292705444166,358.1528970368233,26,22787.997140561514,1.5004275317453253,6.109538010712043,39.54836918533954,40.64947120957396
7,36.49725714222467,53.80561238328244,441.37272976086876,28.0,25745.39820309155,38.423195020982945,58.16820800774448,439.6510642125907,26,24969.367628009055,1.2364534763799693,2.393937741894136,37.452993011159975,41.62528704981716
5,-2.022502533374052,11.986952024607547,385.5132093505322,25.0,29657.53085199417,-2.320689016305465,12.360248777911721,365.06439863014566,26,29314.567502667524,1.9070615160628954,2.4670338580868005,36.26807457850998,36.47653101798585
5,-28.683219859802534,-106.59253363858298,782.7089324583374,23.0,21820.339184744436,-27.4130975770168,-96.79959161258711,586.1516791884958,26,23421.835535621758,1.7408067746333498,4.325172274910216,35.00457860622005,38.43594286873625
5,10.060345631414862,11.012251425102022,582.9629927409012,26.0,20004.385512172757,9.301687538866076,12.206557988989402,540.5612427091868,26,21661.0279084469,1.7534372338072368,5.048513784366241,36.09900390108123,39.80708633546669
5,101.55094907591177,-54.14954130825964,778.9548430212591,26.0,21674.929672138926,101.02474580741705,-60.13310268147072,440.7781961449013,26,20248.971018470642,1.7912328207447166,5.173730559460807,35.19789387858347,36.83067728975813
6,29.0,65.2071491794149,232.03853095500008,25.0,21233.35089285268,29.455903356259057,60.61415697632805,278.86631727074644,26,22921.799125217367,1.2471830184735535,0.49355790393303783,38.487761949657724,38.90092012130138
5,-2.058650520851529,69.61478357624065,566.8049487886838,27.0,27327.16277544808,-0.9309800277650595,72.05542109582333,644.9704328198382,26,29156.173760879774,1.202626233691512,3.4270997562688246,35.64881883890263,35.396496432200365
5,47.69593057407195,33.0081050045838,1085.0915627869222,27.0,24856.727801342455,47.489844772658785,32.754797771398785,1193.8867976202407,26,24831.259505390535,1.498706344477896,4.163369080413972,44.57141391950381,41.51718811066212
6,32.11915538815771,-27.995548284222252,575.3264488196772,26.0,25055.905953912923,33.67110424956189,-25.58724684460428,528.240183438101,26,24564.893910346884,1.6501981035939466,2.4322484829017923,39.012712271279725,42.77439406672215
5,-40.16059514047868,56.12281504948339,267.6796627116352,27.0,23754.316022673032,-43.95555258539173,57.97461634019578,271.434612125416,26,23389.45511560307,1.530638240699774,4.049438326244626,32.80176951563317,35.49456675809898
6,1.0576282563710038,24.783417143073905,242.93124787318558,29.0,24648.83426575905,0.06313514518279817,29.677904420636935,252.0132545573392,26,24733.026328436816,1.9287041038870947,2.464126632357902,39.932418349367225,34.510771424346814
5,71.17333913301167,-32.21592880455097,318.1043600216908,25.0,24911.449451689117,70.04108920536902,-33.6730876094548,276.4077817582963,26,23747.89942364112,1.7228391579445919,5.557846028179678,32.65932715677546,33.014138376233106
5,12.952978754003823,-81.0,402.31543047956495,26.0,24714.104315302025,12.93461352568255,-81.61071256567453,387.85980018093454,26,24382.18845816654,1.309709049102783,4.039915663582908,37.08529705876427,37.53499663837303
5,-22.270834490515426,-19.662570690905113,365.5681092285875,26.0,19541.731608079364,-22.482688104787314,-21.125128640399936,345.6433645098138,26,22182.193080982488,1.5173900183369902,5.744896595842099,37.28096517451854,38.36227108278695
5,-87.51690382721227,-51.28627134480206,828.9726328205879,25.0,23469.00832959207,-83.93828655630566,-49.5320625821289,699.6140975891391,26,24304.652599022407,1.8698075439028952,2.160419740892998,34.55527696729507,36.23063459850346
6,36.08471217420964,-14.207099179203738,406.9648931312724,29.0,27793.137971105825,43.53178466569403,-15.867813754052946,458.24295299693466,26,27634.493316467044,1.9466409860660812,0.1047220813240405,39.47508240432984,39.305002057579884
8,60.889332679387906,4.41386095939788,397.69957071267174,27.0,23849.439599498073,62.26771760220399,7.843118905648225,505.8588881810074,26,24738.590346423352,1.93349499015881,3.130645392344037,43.45265138179229,43.713812488412714
6,26.07428987440153,-56.678441116885665,720.679790429295,26.0,26146.490356611637,26.2685329543161,-58.44457395272717,666.648597732464,26,25552.56910490166,1.6374520960692902,0.40841865885405737,36.53293341128341,37.679391294266395
6,20.205640819618054,37.999148423532404,341.20099257108876,26.0,26521.25719429821,18.02079055259742,38.878272286636076,297.98811928847516,26,25242.27263523253,1.3903605934450198,2.97329774507374,36.68132003025565,36.74574434898054
