Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,9.032342774520657,18.0,472.5550779690001,26.0,22903.393183985136,9.168632568468638,19.806566598246064,456.1235283428224,26,22768.265981156117,1.7417981384403776,4.08055790115724,22.626467272045375,22.975707321724713
4,-2.1624630022311635,-3.510579640209471,1615.508245771169,26.0,24979.982514491145,-0.7712066916770937,-1.5695769353453102,1624.8443566635,26,24692.208597703288,1.6329121415371182,4.630701164686181,23.194671883104093,24.69876178915456
4,-1.0429811164013358,7.409994787699986,233.84956275485607,25.0,21028.170234729965,2.8489466753295574,7.7787104948336605,261.1850265865999,26,21736.02213799881,1.4748653512532455,0.4358365197113079,24.804516392266805,25.710807347612217
4,-34.822424422798576,13.896252082439048,434.3721398827173,26.0,22594.408718724822,-35.78545989112936,13.043616486584625,379.87563755460405,26,21800.69729517727,1.3418270070785894,4.465035489977496,21.91479291275556,23.29494952103815
4,-16.797581019764777,-1.317995834921419,1080.084004230896,26.0,24384.18290487224,-14.913995563313165,-2.474469923461527,1071.1048980245118,26,24196.456465742205,1.6812810821877024,2.0358064366504114,22.62566823378529,23.86894462447708
4,-35.92851818596711,-24.378629054888165,241.20961238578266,26.0,19945.238465280425,-33.74213721738195,-24.346475055611506,273.45808141908964,26,20755.11605855393,1.6066471965022946,4.687499254553494,19.312284728354356,20.92138525308684
4,-21.657021160072645,-2.961827372785592,307.4031966386191,26.0,20729.067787447588,-20.043259387113295,-3.9781498843647682,349.37449398989315,26,21925.722603607494,1.4771265207665538,2.5807597016264565,21.865928182718335,21.212260324777844
4,3.41679038137886,-7.954612904153123,512.1839436543174,26.0,24659.3658976695,3.067149151709998,-9.816214895870303,481.61377856381444,26,24250.528328964963,1.6111182657789176,2.1188334699360842,21.863133842205798,23.25155340044853
4,-29.094887626818547,-31.486210469205957,386.84912532368435,27.0,23254.52237373234,-29.42012275117102,-30.441401108476214,500.3624197651846,26,24201.61601390402,1.3588078347827106,2.5451410574187943,19.568868633422596,20.594872155387293
4,9.617345560518345,-23.926758135231296,1011.1843687004036,26.0,17631.13566427845,9.988381201081495,-26.24623104557682,1060.4236432691614,26,22288.976076667223,1.234615923023051,1.3521039438745739,22.611420765879302,25.33325720572884
4,9.222176623758685,-0.3827041845502208,296.89703585281336,26.0,21687.190658246927,10.255956623541238,1.878876094307202,314.6292847910975,26,22015.328065261783,1.8631655746544042,5.517603077051571,22.388230143214514,22.727082674116446
4,9.541406194438991,5.957186192430868,451.2648934550459,26.0,18801.452046567905,11.625753048042242,8.286272075286519,399.3418938449543,26,21247.58406322747,1.545975236867154,3.503694042597867,25.95649777175322,25.583017035831745
4,-22.780836369460133,-25.25322851091414,400.50856019985156,24.0,24649.668728192246,-24.468675823631045,-23.96485654314803,275.4292049915831,26,22276.50732336355,1.3203158146271567,2.0016961259269728,19.033229843903342,19.77141928308987
4,2.1707340635793457,-6.7432201565137575,341.9114509373508,27.0,22862.898223963603,1.2935955411747955,-3.9179990985529116,358.7387245667191,26,23062.623683239843,1.9053215386222935,3.5781935917986964,28.954254638213115,25.006260274394208
4,15.401509249929518,-39.02402751511096,573.081725511381,26.0,23170.42823251249,15.753229680903502,-38.71254603175002,589.4392868508677,26,23801.66701750648,1.8726968338493528,0.7186933556120138,20.928371170417535,21.14095674746622
4,13.799445101222204,-11.263541441231382,564.0960604293634,26.0,24006.986515571276,13.02455041555072,-9.569354352147428,577.4307319763386,26,24417.505451006753,1.3723592733505463,1.8268660677280628,21.949595261775357,21.78366014720973
4,-34.00771551229673,-1.8734709789333124,740.7958024809407,28.0,22477.3896730466,-25.723130194236404,-0.5270824718606093,936.0646086853948,26,24320.995151183077,1.6652439333605042,5.625205334158161,31.868523842253808,27.849342292767687
4,-18.621446165415307,27.746312500504473,405.2585688430321,26.0,23672.619942500853,-18.96578149417016,27.4096147829205,390.073644727294,26,23818.867851097744,1.2161505139713455,1.4649900925485029,21.263508599577733,21.377294166689268
4,-39.09361984860061,12.999999999999943,588.1515398859742,26.0,22187.91495876698,-40.86419829707026,13.34359317967187,521.467115282131,26,21966.869496171774,1.3073975622731668,2.468341857449914,20.336832036075776,22.6889619327346
4,-28.9249344421969,3.096573458144121,730.9549037422443,25.0,22399.669738072585,-28.244796931065324,3.5157065357974204,707.5956236235172,26,22552.914451196397,1.3485065696273302,3.538892607677316,26.51004903783587,24.56172936169196
4,2.093046117415213,-16.21000485060614,862.6297251492623,27.0,25002.41354906912,1.6153252139018548,-13.59138437545542,888.570013400677,26,25657.87577066698,1.5972472823449817,2.1961756569377457,26.975978285582187,23.026044231557307
