Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,13.665604137028197,0.3013287637241433,532.0068155164663,23.0,20000.000001479257,-3.434795921803527,1.3828545015350926,567.7275208136809,26,25902.50967339193,1.5399787506285936,5.216743851036962,23.023719110906768,23.10734337075837
4,-27.0,-47.4044650328166,611.1287196854105,24.0,17512.350689070037,-25.925401455829785,-43.921394196153884,417.7986252276226,26,21323.668397302434,1.8574826928404011,1.3013095406991142,21.387565068542045,31.800624981043825
4,-0.9006188217235263,4.957634264038234,357.58301502592064,26.0,19996.91054282114,-1.0972609028263491,4.575920484631723,392.06999046215066,26,22600.416152998987,1.8451000593339228,3.8340338572680857,22.175666826209635,22.691225568993104
4,35.19202018792538,27.188348659874123,440.01240920513396,26.0,23107.815457954723,32.173621627108105,25.896225884171685,505.1669368509422,26,23920.550618999747,1.8171189912115466,2.55831916049402,21.99665783670801,22.001649692789172
4,18.85761572165916,-3.4322520856412666,532.4588436222257,25.0,17508.43359694676,17.42093182160255,-0.6699147242723029,564.2154860160109,26,22653.11460576994,1.5553509628453512,5.09103629006229,23.43884177501286,25.360514060470905
4,3.423823419271855,5.991279692775663,671.8007306593065,26.0,25965.078853966705,3.8228042307189583,7.681201781669159,691.3803526242417,26,25844.556801566938,1.6122697605397014,5.822843134567639,25.181630947334043,23.981000936285454
4,15.82018237852651,-22.669114345578862,263.4337959134132,26.0,21630.6209690636,16.362479301432558,-22.904144558111852,269.8469082409298,26,21523.833578801237,1.3260706486332172,5.443377496324762,20.174613346311574,20.460614076732284
4,8.860669890741633,14.800599001340913,1061.624669787593,25.0,24968.276284553445,8.477659164373875,15.457174073996072,1010.971069282653,26,24980.35975068028,1.3787536134729437,3.4014959332837553,23.651635540633606,26.26688059633534
4,-1.0021209786797272,-3.1893435907024354,917.3961392294648,26.0,17725.215043396103,-0.11518537580812449,-5.4286519485113445,954.4713965888069,26,24615.80474474677,1.400600746422875,5.0127657460550115,22.388816646974192,24.563389938813998
4,-7.881515593503991,-6.181478571835839,532.8184549106074,26.0,23276.852298291604,-7.426137525905489,-7.394504555174393,545.2360203856601,26,23964.03546280624,1.39338564261218,5.947624539332285,22.302423686303882,23.794252267759475
4,25.325683867755117,38.285606459933035,640.8112122271948,25.0,23602.886422651587,24.106660278494275,39.02820888182458,548.6657971165668,26,23392.84284864754,1.8042843148494554,5.5255844536730985,21.07699149634925,22.217545024321623
4,-14.0,-6.0,758.8284214682433,26.0,25000.0,-13.26826825768066,-5.366905578235048,805.8961113920952,26,25467.96532137988,1.399671855310959,2.7981637822634835,24.665387977266846,27.7907102408451
4,-0.8589720649702031,-2.1397353526242,432.50914971414477,26.0,19695.57471814089,1.739097655556435,-3.9845548621332227,437.81867639589353,26,22783.70472171424,1.399665809361885,0.708176382038771,22.487119980872194,26.605615073284753
4,4.860146748037721,-13.868852468970488,532.7290022970907,26.0,17623.500579672662,5.695630178811939,-14.654625339114233,552.1875267839782,26,22401.46340145277,1.6114041935610148,4.481847695976411,23.22378096504781,24.24741957621427
4,5.719417078031142,11.32072694337711,761.0275065057568,26.0,24087.931913045526,5.462991835348475,13.069539551145908,701.0995096471197,26,22892.155934671544,1.3627158565983786,1.784621393515128,22.606941463071962,27.42042381531519
4,24.67218542308524,46.80814438428837,477.01699215013707,26.0,22927.141583281104,25.872182708814336,47.45198474153858,405.3258140104508,26,22339.938438645753,1.265055464550741,3.2991370495786176,20.013385909183384,21.810423960537904
4,5.023156652403941,9.954522771703466,800.0189721531907,26.0,18870.521421086967,6.096775409472855,10.653709630797636,821.0832805684339,26,22386.66956542161,1.2846309870571162,3.277979456862168,22.313291286450294,23.118794540720046
4,0.41300489965425413,4.8463444716645085,399.51294386485006,25.0,24659.548660513043,-1.1244151331393653,10.781112168512777,327.8687964712958,26,23062.630811219376,1.3160566269973746,1.3971342026941331,25.69675420589374,26.238719707070914
4,13.905171603649933,-38.731925593245705,544.4484860867406,26.0,23907.533132516517,14.125300092187842,-43.438782201499635,423.49320589660584,26,22576.75303938636,1.2110694059388198,6.007270984556489,20.902424943165755,24.553794289810696
4,20.0,8.17662918143958,721.6791732430364,26.0,23842.439495502524,19.299814626463814,9.010808176061374,746.1799050893932,26,23794.287357731933,1.9063439244276053,6.2416335432648244,21.989205641072886,22.46025138810296
4,0.4038817312008405,29.86938682252429,253.4217023615389,27.0,19048.686620742632,0.3603582716236815,28.247795011233507,333.25465071988106,26,21108.609119823286,1.5726456646543692,1.3757680854176757,21.018067854660785,23.72766596107067
4,-8.177632370731203,-3.1134306774802667,368.16624334712156,26.0,20104.24828146485,-9.934154337811435,-2.600055080287291,335.536447322659,26,21013.14498559189,1.7784368361966096,0.6808099824160054,22.487224642803085,24.907701430531233
4,17.310765595122007,21.396438823804317,451.3094887209421,26.0,23397.47299984735,16.15483514077846,22.550468446894257,443.5268265557068,26,23018.720331700824,1.217767662598646,2.8313749478485266,21.458467880882154,22.297275149225925
