Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Guess Log Likelihood,True Log Likelihood
4,-22.07775478021847,-33.73063199195337,703.1761668493115,26.0,20386.81609520819,-21.173363207867794,-31.407589303235426,747.676328859987,26,20263.512508933924,1.2518209573799564,3.602286302582113,22.43241721599179,24.441705446960896
4,27.962706869792157,25.556435463113985,543.6291455272853,23.0,20000.876958075136,38.532731526924465,16.5844288675965,300.2940597413021,26,20573.70256703258,1.8470761615235003,0.09089969893844527,24.565342981527465,26.0228786042141
4,-2.6281976452766003,-19.17968220183235,531.8517305220438,25.0,22575.86325760845,-2.8995749236715653,-17.111122566636,543.3721636037682,26,22957.874606645317,1.7512741815024797,1.5718689666825238,23.617245160196944,26.535668278876983
4,6.9186009271431885,16.540932772712495,303.84477544533695,26.0,21113.21777768398,8.10810154252701,15.038833749581329,296.9373264996705,26,21146.451452082296,1.8215002727245302,3.1787699696860994,21.563259824921715,23.665245613426578
4,25.760815323189036,30.906962164609865,454.02825208958734,26.0,22155.834747850084,26.321381063465253,31.49156782996178,437.2898026268862,26,22617.14287154687,1.831032027273953,5.5713108339336035,20.956936597381883,21.084300431383895
4,-11.581564615655509,-23.420767494045492,1215.5655603918551,26.0,23292.52452707009,-9.71505148544037,-22.037776625418886,1257.1678843241366,26,24170.267382161303,1.3725878248647518,1.186995798520071,24.045705172228736,25.82954046152372
4,2.5249840367973775,11.418686417658535,456.58421950583124,26.0,20957.485491831307,0.6386065617474515,9.67093661590161,475.6356123322997,26,23032.08831761053,1.8196496765358507,1.9096931092983171,22.953981716675116,25.04513238470645
4,-13.419391753969705,21.384241254599146,836.256466661059,26.0,21343.02454431032,-12.378476523846473,21.091827645773463,816.7961915056525,26,24373.988482051318,1.9543738156075143,3.437072552865729,22.623369264896155,24.500306872545934
4,3.0,-2.0,647.640558202,27.0,26513.26303085414,2.904146829579929,-2.1800078162675334,615.8563566337664,26,25612.060354524718,1.9477342236319517,3.531970594330389,33.00742164116764,23.618706593252682
4,-4.936061183069285,-10.357650999039322,1422.133207194766,26.0,19858.30738455696,-7.237171353126996,-12.43111457219075,1420.356112102517,26,22930.9010490466,1.322713018208232,4.647104545141026,23.06956832369815,25.521331745238967
4,4.029262293368504,13.136497160152658,330.2152735168859,26.0,22438.44975370064,4.651908743738943,12.700830634448977,316.3048727037585,26,22342.566314027696,1.8282126342056824,6.190591453807486,21.984552906895942,22.34148336051817
4,-12.189653242865518,13.630533546311028,793.6532921094768,25.0,24233.187070389715,-21.1605195812877,4.580881429112452,781.9360274641759,26,24463.551557602936,1.785732058566325,6.244742735009816,37.901716288372654,22.95651189408386
4,-6.103345950941446,8.556245969752638,240.06995669450671,27.0,20898.28630531917,-5.762978978942726,6.833118945856569,297.6524358070953,26,22210.49032725757,1.2516364860198643,0.15988474198943578,23.042928435914973,23.0182609305009
4,-21.2818609681338,15.927230258877046,943.664810831757,26.0,22290.99246189378,-19.294652034477025,14.645297709548373,978.1795806231494,26,23412.882225359674,1.3042920500147699,0.9888640638614479,22.343919401051153,23.48666619804453
4,6.947738521590054,-6.029011877788093,378.9067797297729,26.0,24519.332677062772,8.94139164266008,-6.615481505631664,375.63708317828593,26,24574.995785310206,1.878118947242193,0.6736221153527329,21.578759926994735,23.130411913824673
4,4.666528248402585,5.758520072034116,847.9549564010421,26.0,25103.344889777596,2.7928627973081745,5.985151348462409,859.982661239214,26,25026.627050564213,1.7193288187627354,3.5538415940342882,25.03530267863607,26.29889544441903
4,8.28363454181158,-17.122510216074375,1248.8902804339068,26.0,23618.816440147508,9.013968897916783,-18.3434628024535,1270.6199892182776,26,23589.307437405118,1.697797881016642,4.795885471343554,24.141289011644403,24.41806180873391
4,31.86319698317436,17.72118301368681,232.03780148002576,27.0,19843.432257537177,28.86526866712299,18.394324462548553,349.8765192734631,26,22256.61569220602,1.3478708232125884,3.465861886737492,21.900789492321074,24.897622081197518
4,-48.66116206012555,-29.25063313251826,265.9374756806295,26.0,20664.48156704251,-48.21049474474782,-29.64544363845404,271.6780977015594,26,20797.26054659192,1.210509577356315,4.313852820927813,20.40226469631105,20.361149093690557
4,13.732733989344126,-23.390948832729748,235.86693731801608,26.0,21099.439150541086,11.672942315012449,-24.312705882518102,262.21573074543267,26,21763.820193092513,1.3161554720292894,5.735856441641827,19.958559087479273,20.554042539245586
4,19.00469707857593,8.0,1104.4381897524486,26.0,17501.251433379704,20.68340505112647,9.297593085229522,1125.7353947474073,26,22130.89307363188,1.75411198626573,3.097083018270143,23.015828847792363,23.227764450939503
4,34.76365377815023,-11.76796283027204,555.4337456482948,25.0,22649.56127350445,35.451912751476954,-11.634090014309606,480.9715976869338,26,21949.123524654147,1.460686152576741,3.422442986045556,22.61970467588077,22.840189202824007
4,-44.07699292635087,-12.077915858823985,679.4229590216025,26.0,21777.40295855436,-45.0922527193337,-9.806763465678813,670.0344469031988,26,21167.793664166278,1.7164104421390847,5.427531959484669,20.866048964537754,20.95131185168853
4,-0.11076880954345825,4.651065634501663,1419.4803247001032,26.0,20000.000004680667,-0.2791494044473666,6.922197444925672,1402.214008178323,26,22396.96016819981,1.8905501662100996,0.9185323151775977,23.6165392526309,25.70602650312867
4,11.069693835241765,22.316647077989046,511.2925126284196,26.0,22637.672045019273,10.16317470588396,22.466148242442813,558.4827667921311,26,22968.002369373804,1.3534785143196335,3.456893563042126,21.586220471262095,23.69630791370446
4,2.3112893477454577,20.9669281081118,522.4036726580277,26.0,25184.0229325932,1.4056707058558402,21.66546423561533,556.55736946022,26,25120.65531133017,1.2548037347288863,3.0911259392748525,24.19778678400121,26.39245397603713
4,15.580677747957566,43.8362351837049,432.2024205125439,26.0,20179.519410886085,16.943655133565585,43.513373520036225,443.6458490938792,26,20538.552961046193,1.610588916574118,0.7958180574012153,20.28832049598938,20.82775767784821
4,36.50128821734404,27.133055381300494,234.99775896171676,26.0,20106.640970139848,35.74493560059105,28.3779833969231,242.28449450759535,26,20364.85414289393,1.3469982092713493,0.8007446508733662,20.30615012446856,20.369842555644254
4,31.996999411344916,18.996301983022533,518.324404564368,25.0,23618.45938921922,32.44766894246922,18.862898758444004,480.67383271165704,26,23378.438311760667,1.4758629982086564,4.9221273985796845,19.581219751965023,22.957899186533552
